,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
60077,1503289438948_N01,news,yahoo股市,重大要聞,2017/8/21 11:56:00,焦點股：華航Q3業績可望持續攀升，法人估全年獲利逾20億元，盤中股價續揚,財訊快報,華航(2610)日前法說會中釋出第三季業績將會非常好，加上第三季原本就是客運旺季，而貨運業績也攀升，運價維持高檔，而華航第二季轉虧為盈，本土法人預估華航今年獲利可望逾20億元，預估每股盈餘約0.37元，法人喊「買進」，三大法人連續買超4個交易日，其中外資及自營商更是連續買超5個交易日，激勵華航股價持續攀升。<BR> 法人指出，第三季為傳統旺季，預估第三季客運及貨運都將較第二季成長，預估第三季營收年增率將達雙位數成長；法人強調，除第三季為傳統旺季業績將上揚外，看好華航原因還包含華航近年檢視各航班獲利狀況，積極減少無法獲利的航線，加上歐洲線轉為直飛，受到客戶青睞，效益也反映在財報上。目前日、韓、中國及歐洲航線獲利較佳，美洲及東南亞航線在調整，紐澳航線衝刺市佔率，預估未來航班獲利持續改善下，可帶動獲利進一步提升。<BR> 此外，華航因汰舊換新，淘汰不具競爭力的舊機，今年大幅提列資產減損，今年上半年已認列約37.5億元資產減損，預估第四季將再認列5.2億元就提列完畢，2018年將不再受資產減損困擾，有利華航獲利。至於華航持續引進新型客機，新機效能提升將可減少用油量17%，有效降低燃油成本。<BR> 法人預估，華航在營運體質持續改善下，加上航班競爭力提升將有利客、貨運業務成長，法人預估今年及明年每股盈餘(EPS)分別上看0.37元及1.47元，年增率都將在200%以上。,https://tw.stock.yahoo.com/news_content/url/d/a/20170821/焦點股-華航q3業績可望持續攀升-法人估全年獲利逾20億元-盤中股價續揚-035604814.html
60584,1503533896912_N01,news,yahoo股市,重大要聞,2017/8/24 08:00:00,經濟日報頭條：i8出貨倒數，華航商機到手,財訊快報,蘋果iPhone 8出貨倒數計時，航空貨運市場一櫃難求，拿到i8訂單的貨運承攬商都在積極找艙位；有一家長期跟華航合作的貨攬業者，證實已找上華航，洽談快速把新機送到北美及歐洲，華航間接拿到i8新機載運訂單，一躍成蘋概股。<BR> 貨運占營收近半的華航，股價也因此狂飆，加上又沾上蘋果光，八日來累計上漲33.6%、三大法人連日買超，市值暴增約169億元。,https://tw.stock.yahoo.com/news_content/url/d/a/20170824/經濟日報頭條-i8出貨倒數-華航商機到手-000030453.html
60612,1503535690186_N01,news,yahoo股市,重大要聞,2017/8/24 08:30:00,《今日焦點新聞》i8出貨倒數，華航商機到手,時報資訊,"時報-今日焦點新聞<BR> 國內頭條：<BR> 1.台灣物聯網服務鳴槍起跑。(工商時報)<BR> 2.炒股？！泰山假消息滿天飛。(工商時報)<BR> 3.7月零售餐飲業營收，仍是一片哀嚎。(工商時報)<BR> 4.3大咖不擴產，DRAM紅到明年。(工商時報)<BR> 5.杜金龍：明年2月，台股見12,682 。(工商時報)<BR> 6.史上最長萬點，你我為何無感 。(中國時報)<BR> 7.i8出貨倒數，華航商機到手。(經濟日報)<BR> 8.一例一休效應擴散！化妝品容器龍頭加興將赴美設廠。(經濟日報)<BR> 9.台LED廠今年甫生機重現，明年風暴恐再臨。(電子時報)<BR> 10.臉部辨識技術競賽，全球科技大廠趨之若鶩。(電子時報)<BR> 大陸頭條：<BR> 1.中國首次分行業設央企負債率紅線，鋼煤等或相對較高。(北京商報)<BR> 2.樓市降溫已成不爭事實，業內稱信貸全面收緊是必然。(證券日報)<BR> 3.三大運營商日均賺4.29億，移動7天淨賺相當於聯通半年。(澎湃新聞)<BR> 4.8·24網貸監管滿週年，近千家平台退出政策趨向嚴緊硬。(經濟參考報)<BR> 國際頭條：<BR> 1.傳京東與Central Group磋商在泰國成立電商合資企業。﹙路透社﹚<BR> 2.中國商務部決定附加限制性條件批准博通收購博科通訊。﹙路透社﹚<BR> 3.北韓力推火箭計劃，但朝美緊張情勢有緩解跡象。﹙路透社﹚<BR> 4.金正恩下令增產彈頭，打臉蒂勒森。(華爾街日報)<BR> 5.Invesco接近達成收購Guggenheim ETF業務的交易。(華爾街日報)<BR> 6.Whole Foods股東批准亞馬遜收購提議。(華爾街日報)<BR> （編輯整理：陳郁瑩）",https://tw.stock.yahoo.com/news_content/url/d/a/20170824/今日焦點新聞-i8出貨倒數-華航商機到手-003012295.html
62986,1504836408232_N01,news,yahoo股市,重大要聞,2017/9/8 09:39:00,焦點股：傳航空雙雄將調漲運價，華航及長榮航盤中股價走揚,財訊快報,受惠iPhone8即將出貨，加上大陸雙十一光棍節、感恩節、聖誕節與新年商品需求，市場傳出華航(2610)及長榮航(2618)將調漲歐美線運價10-15%，將有利華航及長榮航業績攀升。激勵華航及長榮航盤中股價走揚。<BR> 根據攬貨業表示，iPhone8估計出貨高峰將會落在10月及11月，加上先前已上市的三星Note8賣得不錯，讓航空貨櫃第四季業績不看淡。<BR> 據了解，目前台灣運往美國西岸貨運每公斤不含稅運價約在106元上下，燃油附加費與兵險每公斤17元，9月中若能順利調整，運價將會達到135到141元；據了解，今年底前除台積電遷廠大單，加上iPhone8出貨，第四季還有雙十一光棍節，加上年底感恩節、聖誕節，有利今年第四季業績表現。,https://tw.stock.yahoo.com/news_content/url/d/a/20170908/焦點股-傳航空雙雄將調漲運價-華航及長榮航盤中股價走揚-013945580.html
62993,1504837327452_N01,news,yahoo股市,重大要聞,2017/9/8 10:02:00,《台北股市》盤中焦點股：偉全、宏達電、神準、華航、中橡、亞光,時報資訊,1.華邦電 (2344) ：8月合併營收攀高至42.35億元，月增5.89%，早盤不理三大法人昨聯手賣超，股價仍一度漲逾2%。<BR> 2.茂矽 (2342) ：近6個營業日累積收盤價漲幅達42.58%，列注意股，早盤多頭熱情不減，股價連續第三天跳空漲停鎖死。<BR> 3.大成 (1210) ：外資昨日大手筆買超逾1500張，股價結束整理格局，早盤彈升3%以上。<BR> 4.中租-KY (5871) ：三大法人昨日齊賣超，惟基本面具吸引力，低接買盤積極進場，股價走高1%，站回8字頭。<BR> 5.長虹 (5534) ：下半年入帳高峰，今年有機會賺進一個股本，5日線上方支撐強勁，開盤後走高逾1%。<BR> 6.偉全 (1465) ：開發智慧布有成，市場想像空間增大，吸引搶短買盤湧進，今日再拉第三根漲停鎖住，委買約3500張。<BR> 7.宏達電 (2498) ：傳谷歌年底前接手手機團隊，早盤跌深反彈4%，站回月線。<BR> 8.神準 (3558) ：8月營收創新高，股價連兩日亮燈漲停，攻克半年線。<BR> 9.新美齊 (2442) ：8月營收繳雙升，年增5成、月增1成，早盤股價走揚逾1%。<BR> 10.華航 (2610) ：漲運價，Q4可望大進補，外資連4日買超逾2萬張，早盤股價漲逾2.8%。<BR> 11.蔚華科 (3055) ：8月營收年減39.29%，月減18.09%，股價登高回檔，早盤滑落逾2.7%<BR> 12.中橡 (2104) ：搭上特斯拉電池概念股沾光，外資再加碼相挺，早盤觸及40.8元，漲逾7%、續創9年新高價。<BR> 13.歐格 (3002) ：8月營收年增79.31%，激勵早盤股價高漲逾3%，拚破半年線上。<BR> 14.彩晶 (6116) ：8月營收攀今年新高，Q3營收拚增逾40%，近日人氣火熱，早盤股價續漲逾4%。<BR> 15.晶電 (2448) ：8月業績攀28個月高峰，昨獲外資大舉買超12740張，激勵早盤股價衝上35.75元、漲幅逾4.5%，登2餘年波段新高。<BR> 16.今國光 (6209) ：列警示股公布7月每股虧0.07元，昨遭外資轉賣超1268張，惟今早追價買盤熱情不減，股價仍漲近7.5%。<BR> 17.亞光 (3019) ：今日人氣爆衝，不到10:00成交量已突破1.1萬張，激勵股價強鎖漲停133元。,https://tw.stock.yahoo.com/news_content/url/d/a/20170908/台北股市-盤中焦點股-偉全-宏達電-神準-020213706.html
66468,1506731910024_N01,news,yahoo股市,重大要聞,2017/9/30 08:17:00,《今日焦點新聞》中華電調整轉彎，出清華航持股,時報資訊,時報-今日焦點新聞<BR> 國內頭條：<BR> 1.拚經濟大投資，台積3奈米新廠落腳台南。(工商時報)<BR> 2.iPhone加持，8月製造業信心回升。(工商時報)<BR> 3.顏炳立看房市，四不一沒有。(工商時報)<BR> 4.13檔個股，投信加碼護盤。(工商時報)<BR> 5.台股上萬點，基金規模反趴地。(工商時報)<BR> 6.賴揆縮手、小英拆彈！台獨引信點燃延燒美中台。(中國時報)<BR> 7.中華電調整轉彎，出清華航持股。(經濟日報)<BR> 8.史上首例！李世光接掌工研院兼資策會董座。(經濟日報)<BR> 9.全螢幕成手機大趨勢，客製化設計漸為普遍。(電子時報)<BR> 10.台積電3奈米廠落腳南科，與5奈米廠攜手打造堅實生產聚落。(電子時報)<BR> 大陸頭條：<BR> 1.北京總體規劃繪20年藍圖：「增減建」治理大城市病。(21世紀經濟報導)<BR> 2.證監會嚴打碩鼠不留死角，重點監管傳遞型內幕交易。(21世紀經濟報導)<BR> 3.央行：反洗錢體系進一步完善，融資監管範圍將擴大。(上海證券報)<BR> 4.緊跟標普，穆迪也將萬達商業評級降至垃圾級。(新浪綜合)<BR> 5.乘用車產業雙積分政策出台：寬限一年考核範圍擴大。(上海證券報)<BR> 國際頭條：<BR> 1.丹麥欲吸引金融科技公司在英國退歐後遷至該國。﹙路透社﹚<BR> 2.調查：美國頁岩油持續增產，阻斷油市復甦希望。﹙路透社﹚<BR> 3.企業併購降溫，大中華地區1?9月聯貸年減28%。﹙路透社﹚ <BR> 4.韓國加入打擊加密貨幣國家之列。(華爾街日報)<BR> 5.瑞銀發布全球房市泡沫指數，多倫多、溫哥華分列第一、四。(華爾街日報)<BR> 6.亞馬遜在俄亥俄州設立第5個處理中心，新增1000個就業。(華爾街日報)<BR> （編輯整理：陳郁瑩）,https://tw.stock.yahoo.com/news_content/url/d/a/20170930/今日焦點新聞-中華電調整轉彎-出清華航持股-001721315.html
66532,1506742704315_N01,news,yahoo股市,重大要聞,2017/9/30 11:12:00,焦點股：中華電(2412)出清華航(2610)持股26.36萬張，盤中股價兩樣情,財訊快報,"中華電信(2412)昨(29)日臨時董事會通過出清26.36萬張華航(2610)股票，今(30)日中華電信及華航盤中股價表現兩樣情，其中華航相對大盤表現疲軟，盤中股價走跌。中華電信則維持在紅盤以上。<BR> 中華電信是在2012年以每股11.73元、不超過35億元參加華航現金增資，占華航增資後股權5.74%。去年底，中華電因國際會計準則第39號「金融工具：認列與衡量」規定，認列華航持股損失5.77億元，目前每股持股成本降至9.54元。<BR> 儘管華航表示尊重股東決定，但中華電信也仍未確定是洽特定人或在盤面中賣出；但盤中股價走軟。儘管華航尚未公布第三季獲利，不過華航第二季轉虧為盈後，第三季是傳統旺季，在客運及貨運都傳出好消息下，法人預估，華航第三季營收年增率將達雙位數成長；而華航因汰舊換新，淘汰不具競爭力舊機，今年大幅提列資產減損，今年上半年已認列約37.5億元資產減損，預估第四季將再認列5.2億元就提列完畢，2018年將不再受資產減損困擾，有利華航獲利。<BR> 至於中華電信累計今年前8月合併營業收入為1,472億元，年減少2.8%；營業利益322.5億元，年減少6.8%；歸屬於母公司業主淨利為268.6億元，年減少8.3%；每股盈餘3.46元。<BR> 中華電信截至8月底止，光世代寬頻用戶數達354.1萬戶，60Mbps以上的客戶數183.1萬戶，其中，100Mbps以上客戶亦達125.5萬戶。行動上網客戶持續成長，達731.6萬戶，帶動行動加值占行動服務營收比重達56.3%。",https://tw.stock.yahoo.com/news_content/url/d/a/20170930/焦點股-中華電-2412-出清華航-2610-031225044.html
74032,1511308978208_N01,news,yahoo股市,重大要聞,2017/11/22 07:34:00,股市要聞：證交所公告華航等六檔股票即日起恢復融資券交易，台船等三檔暫停,財訊快報,臺灣證券交易所依據「有價證券得為融資融券標準」第4條及「證券商辦理有價證券買賣融資融券業務操作辦法」第22條及第23條規定，審核上市公司（不含金融控股公司）公告並申報106年第3季財務報告每股淨值資料，符合暫停與恢復融資融券交易之有價證券調整名單如下：<BR>(一)每股淨值回復至票面以上，應恢復融資融券交易之有價證券共有6種：本盟(1475)、第一銅(2009)、全友(2305)、麗臺(2465)、華航(2610)、悠克(6131)。<BR>(二)每股淨值低於票面，應暫停融資融券交易之有價證券共有3種：台船(2208)、新利虹(2443)、喬鼎(3057)。<BR>以上調整作業自本（106）年11月22日起實施。,https://tw.stock.yahoo.com/news_content/url/d/a/20171122/股市要聞-證交所公告華航等六檔股票即日起恢復融資券交易-台船等三檔暫停-233452657.html
83553,1518503611108_N01Z,news,yahoo股市,重大要聞,2018/2/13 08:01:00,經濟證券頭條：華航1月營收同期新高,財訊快報,在航空貨運暢旺的強力助攻下，華航(2610)昨(12)日公布1月營收，繳出126.7億元佳績，創歷年同期新高。<BR> 華航元月營收126.7億元，年增0.45%，其中客運營收83.5億元，年減4.8%，主因去年春節落在1月，春節期間是客運旺季(今年在2月)，墊高基期較高所致。<BR> 值得注意的是，華航營收占比達四成的貨運營收，1月高達34.3億元，年增14%，因為貨運業務表現亮眼，儘管客運營收衰退，但整體營收1月仍成長；長榮航1月貨運營收也成長，惟貨運占其整體營收僅二成，對整體營收貢獻不若華航明顯。,https://tw.stock.yahoo.com/news_content/url/d/a/20180213/經濟證券頭條-華航1月營收同期新高-000125570.html
86752,1521784900884_N01,news,yahoo股市,重大要聞,2018/3/23 13:44:00,《社會》施工不慎，華航廠房引發火警,時報資訊,華航發動機維修廠23日上午發生火警，消防局及機場消防隊獲報後立即前往灌救，華航表示，當時工作人員正在廠房屋頂施做防水工程，但由於施工機具過熱引燃屋頂泡棉，所幸廠房設施及人員未受損及受傷。（新聞來源：中時即時 范揚光）,https://tw.stock.yahoo.com/news_content/url/d/a/20180323/社會-施工不慎-華航廠房引發火警-054406970.html
